Date,Month,Year,Holidays_Count,Days,PM2.5,PM10,NO2,SO2,CO,Ozone,AQI,DateTime,Season,IsWeekend,DayName,AvgPollution,MaxPollution,MinPollution,StdPollution,AQI_Category
6,9,2022,0,2,46.69,125.05,7.26,5.98,0.48,56.07,73,2022-09-06,Monsoon,0,Tuesday,40.254999999999995,125.05,0.48,47.59666322338153,Satisfactory
7,9,2022,0,3,56.54,138.14,8.84,2.72,0.77,24.1,124,2022-09-07,Monsoon,0,Wednesday,38.51833333333333,138.14,0.77,52.998879390668876,Moderately Polluted
8,9,2022,0,4,71.15,154.82,8.77,6.08,0.7,70.41,222,2022-09-08,Monsoon,0,Thursday,51.98833333333334,154.82,0.7,59.81098809304747,Poor
9,9,2022,0,5,64.96,124.14,9.32,6.21,0.7,67.66,150,2022-09-09,Monsoon,0,Friday,45.498333333333335,124.14,0.7,48.81340652593985,Moderately Polluted
10,9,2022,0,6,44.0,86.54,7.21,6.23,0.57,60.76,96,2022-09-10,Monsoon,1,Saturday,34.218333333333334,86.54,0.57,35.16448516140492,Satisfactory
11,9,2022,1,7,30.37,78.38,7.26,6.25,0.56,64.99,72,2022-09-11,Monsoon,1,Sunday,31.301666666666666,78.38,0.56,33.174626096863044,Satisfactory
12,9,2022,0,1,25.34,69.07,7.21,6.31,0.51,64.57,76,2022-09-12,Monsoon,0,Monday,28.834999999999997,69.07,0.51,30.611704787548177,Satisfactory
13,9,2022,0,2,31.83,56.87,5.86,6.4,0.42,52.69,63,2022-09-13,Monsoon,0,Tuesday,25.67833333333333,56.87,0.42,25.07108726534744,Satisfactory
14,9,2022,0,3,24.1,44.55,4.3,6.72,0.35,53.57,64,2022-09-14,Monsoon,0,Wednesday,22.265,53.57,0.35,22.470633947443492,Satisfactory
15,9,2022,0,4,19.67,23.61,4.82,6.81,0.33,57.35,62,2022-09-15,Monsoon,0,Thursday,18.765,57.35,0.33,20.930024128031963,Satisfactory
16,9,2022,0,5,23.69,14.98,6.97,6.94,0.45,51.53,54,2022-09-16,Monsoon,0,Friday,17.426666666666666,51.53,0.45,18.524427836418234,Satisfactory
17,9,2022,0,6,25.87,69.23,6.87,7.05,0.6,51.51,54,2022-09-17,Monsoon,1,Saturday,26.855,69.23,0.6,27.876309475969016,Satisfactory
18,9,2022,1,7,36.82,116.51,8.56,7.26,0.8,54.97,92,2022-09-18,Monsoon,1,Sunday,37.48666666666667,116.51,0.8,43.92519444085214,Satisfactory
19,9,2022,0,1,41.78,170.47,11.51,7.21,1.08,34.21,140,2022-09-19,Monsoon,0,Monday,44.376666666666665,170.47,1.08,63.78998782463174,Moderately Polluted
20,9,2022,0,2,55.26,111.58,8.44,1.96,1.05,13.1,131,2022-09-20,Monsoon,0,Tuesday,31.898333333333337,111.58,1.05,43.92386522912876,Moderately Polluted
21,9,2022,0,3,43.81,78.44,8.33,1.68,0.86,8.14,84,2022-09-21,Monsoon,0,Wednesday,23.54333333333334,78.44,0.86,31.259011287413855,Satisfactory
22,9,2022,0,4,31.21,53.27,6.22,1.62,0.78,8.78,51,2022-09-22,Monsoon,0,Thursday,16.98,53.27,0.78,20.980201142982402,Satisfactory
23,9,2022,0,5,16.23,31.51,7.62,9.59,0.47,18.43,31,2022-09-23,Monsoon,0,Friday,13.975,31.51,0.47,10.718279246222316,Good
24,9,2022,0,6,16.55,31.84,6.53,9.58,0.61,19.64,37,2022-09-24,Monsoon,1,Saturday,14.125,31.84,0.61,11.055436219344761,Good
25,9,2022,1,7,14.36,32.02,5.46,9.62,0.42,24.61,24,2022-09-25,Monsoon,1,Sunday,14.415000000000001,32.02,0.42,11.94086387159656,Good
26,9,2022,0,1,22.03,74.46,6.69,9.78,0.61,18.05,66,2022-09-26,Monsoon,0,Monday,21.936666666666667,74.46,0.61,26.865917193847423,Satisfactory
27,9,2022,0,2,27.19,90.05,6.81,9.74,0.56,12.57,75,2022-09-27,Monsoon,0,Tuesday,24.486666666666665,90.05,0.56,33.317502107250874,Satisfactory
28,9,2022,0,3,29.79,123.13,9.17,9.8,0.64,13.87,108,2022-09-28,Monsoon,0,Wednesday,31.066666666666663,123.13,0.64,46.10971640193276,Moderately Polluted
29,9,2022,0,4,31.14,133.18,8.58,9.79,0.68,15.91,124,2022-09-29,Monsoon,0,Thursday,33.21333333333333,133.18,0.68,50.02181510767743,Moderately Polluted
30,9,2022,0,5,40.81,163.14,11.73,9.91,0.75,11.28,133,2022-09-30,Monsoon,0,Friday,39.60333333333333,163.14,0.75,62.02124399483347,Moderately Polluted
1,10,2022,0,6,35.11,155.49,9.17,9.93,0.68,9.39,139,2022-10-01,Autumn,1,Saturday,36.62833333333334,155.49,0.68,59.382441316155635,Moderately Polluted
2,10,2022,1,7,33.73,150.88,10.09,9.97,0.53,11.24,141,2022-10-02,Autumn,1,Sunday,36.07333333333333,150.88,0.53,57.31073639961946,Moderately Polluted
3,10,2022,0,1,25.56,114.08,9.11,10.01,0.44,13.73,107,2022-10-03,Autumn,0,Monday,28.821666666666662,114.08,0.44,42.556616132708044,Moderately Polluted
4,10,2022,0,2,39.29,139.4,11.23,10.14,0.63,9.87,118,2022-10-04,Autumn,0,Tuesday,35.093333333333334,139.4,0.63,52.75141350396847,Moderately Polluted
5,10,2022,1,3,41.3,170.61,12.77,10.52,0.78,9.62,150,2022-10-05,Autumn,0,Wednesday,40.933333333333344,170.61,0.78,65.00327919933476,Moderately Polluted
6,10,2022,0,4,22.96,80.04,7.39,2.55,0.58,18.54,109,2022-10-06,Autumn,0,Thursday,22.01,80.04,0.58,29.772823849947454,Moderately Polluted
7,10,2022,0,5,11.91,29.62,6.3,10.34,0.39,5.7,35,2022-10-07,Autumn,0,Friday,10.71,29.62,0.39,10.101639470897782,Good
8,10,2022,0,6,13.0,25.73,4.28,10.51,0.39,58.1,81,2022-10-08,Autumn,1,Saturday,18.668333333333333,58.1,0.39,21.18741835775814,Satisfactory
9,10,2022,1,7,9.39,13.07,3.09,10.57,0.27,93.33,100,2022-10-09,Autumn,1,Sunday,21.62,93.33,0.27,35.45782114005315,Satisfactory
10,10,2022,0,1,19.69,36.63,5.04,1.32,0.33,11.13,19,2022-10-10,Autumn,0,Monday,12.356666666666667,36.63,0.33,13.88855308038482,Good
11,10,2022,0,2,19.98,66.91,10.89,10.66,0.63,34.88,45,2022-10-11,Autumn,0,Tuesday,23.991666666666664,66.91,0.63,23.96575508233919,Good
12,10,2022,0,3,24.46,95.25,3.97,10.76,0.61,10.32,94,2022-10-12,Autumn,0,Wednesday,24.228333333333335,95.25,0.61,35.741276651326636,Satisfactory
13,10,2022,0,4,21.96,101.32,3.01,10.77,0.54,16.31,97,2022-10-13,Autumn,0,Thursday,25.651666666666667,101.32,0.54,37.92438973360898,Satisfactory
14,10,2022,0,5,26.86,140.33,3.49,10.77,0.64,22.95,115,2022-10-14,Autumn,0,Friday,34.17333333333333,140.33,0.64,53.03273203095111,Moderately Polluted
15,10,2022,0,6,36.46,190.7,3.84,10.79,0.65,20.99,138,2022-10-15,Autumn,1,Saturday,43.905,190.7,0.65,73.07817697507238,Moderately Polluted
16,10,2022,1,7,39.76,197.91,3.95,10.98,0.65,20.25,184,2022-10-16,Autumn,1,Sunday,45.583333333333336,197.91,0.65,75.93264374869787,Moderately Polluted
17,10,2022,0,1,46.12,244.02,4.51,11.0,0.7,17.79,185,2022-10-17,Autumn,0,Monday,54.02333333333333,244.02,0.7,94.46693149809973,Moderately Polluted
18,10,2022,0,2,41.46,236.88,4.77,11.0,0.83,9.93,200,2022-10-18,Autumn,0,Tuesday,50.81166666666666,236.88,0.83,92.28560005042318,Moderately Polluted
19,10,2022,0,3,42.35,310.08,5.64,12.1,2.97,14.83,74,2022-10-19,Autumn,0,Wednesday,64.66166666666668,310.08,2.97,121.04818171565678,Satisfactory
20,10,2022,0,4,64.6,356.38,12.65,13.51,1.53,24.4,101,2022-10-20,Autumn,0,Thursday,78.84499999999998,356.38,1.53,137.71049615043873,Moderately Polluted
21,10,2022,0,5,71.07,261.79,28.0,13.85,1.37,20.51,246,2022-10-21,Autumn,0,Friday,66.09833333333334,261.79,1.37,98.7617035933801,Poor
22,10,2022,0,6,142.46,245.64,29.58,14.18,0.9,27.44,262,2022-10-22,Autumn,1,Saturday,76.7,245.64,0.9,97.12500563706546,Poor
23,10,2022,1,7,139.53,229.72,27.23,14.14,0.85,28.3,274,2022-10-23,Autumn,1,Sunday,73.295,229.72,0.85,91.37831487831237,Poor
24,10,2022,1,1,162.04,234.5,22.81,14.04,0.82,38.15,307,2022-10-24,Autumn,0,Monday,78.72666666666666,234.5,0.82,96.15965467214754,Very Poor
25,10,2022,0,2,146.62,228.11,19.79,14.06,0.77,38.51,289,2022-10-25,Autumn,0,Tuesday,74.64333333333333,228.11,0.77,91.84200992283797,Poor
26,10,2022,0,3,147.07,246.48,24.65,14.14,1.17,30.55,285,2022-10-26,Autumn,0,Wednesday,77.34333333333332,246.48,1.17,98.21635457838305,Poor
27,10,2022,0,4,221.08,344.75,32.38,14.16,1.96,23.32,376,2022-10-27,Autumn,0,Thursday,106.27500000000002,344.75,1.96,142.65995173839084,Very Poor
28,10,2022,0,5,270.56,419.52,43.54,14.2,2.16,25.35,392,2022-10-28,Autumn,0,Friday,129.22166666666666,419.52,2.16,174.21536607505854,Very Poor
29,10,2022,0,6,271.03,403.53,39.14,14.23,1.83,21.41,424,2022-10-29,Autumn,1,Saturday,125.195,403.53,1.83,169.96891665831137,Severe
30,10,2022,1,7,257.61,434.04,39.68,14.2,2.27,23.16,381,2022-10-30,Autumn,1,Sunday,128.49333333333334,434.04,2.27,177.76844170624514,Very Poor
31,10,2022,0,1,286.46,520.95,51.09,14.99,2.86,14.66,409,2022-10-31,Autumn,0,Monday,148.5016666666667,520.95,2.86,211.74973316787597,Severe
1,11,2022,0,2,184.09,502.55,91.09,13.73,3.4,10.71,434,2022-11-01,Autumn,0,Tuesday,134.26166666666668,502.55,3.4,193.33940357999109,Severe
2,11,2022,0,3,116.96,493.59,50.99,7.98,2.23,20.77,390,2022-11-02,Autumn,0,Wednesday,115.42,493.59,2.23,189.9895247638669,Very Poor
3,11,2022,0,4,159.95,688.97,47.45,8.18,2.56,21.82,456,2022-11-03,Autumn,0,Thursday,154.8216666666667,688.97,2.56,268.0471053689382,Severe
4,11,2022,0,5,145.8,648.8,67.76,9.7,3.42,28.22,451,2022-11-04,Autumn,0,Friday,150.61666666666665,648.8,3.42,249.6318772646367,Severe
5,11,2022,0,6,92.46,391.37,54.99,7.22,2.0,23.34,376,2022-11-05,Autumn,1,Saturday,95.23,391.37,2.0,148.95072688644387,Very Poor
6,11,2022,1,7,193.83,361.79,19.24,1.44,1.7,24.94,368,2022-11-06,Autumn,1,Sunday,100.49000000000002,361.79,1.44,147.56000623475185,Very Poor
7,11,2022,0,1,233.5,434.82,23.61,2.35,1.65,23.87,368,2022-11-07,Autumn,0,Monday,119.96666666666665,434.82,1.65,177.97422832159342,Very Poor
8,11,2022,1,2,269.14,427.73,14.73,1.37,1.28,15.29,403,2022-11-08,Autumn,0,Tuesday,121.58999999999999,427.73,1.28,182.83259895325014,Severe
9,11,2022,0,3,127.67,280.92,20.11,2.36,1.27,29.35,292,2022-11-09,Autumn,0,Wednesday,76.94666666666667,280.92,1.27,110.42097204184842,Poor
10,11,2022,0,4,91.48,378.56,47.81,9.09,1.96,36.72,315,2022-11-10,Autumn,0,Thursday,94.27000000000002,378.56,1.96,142.8816928791089,Very Poor
11,11,2022,0,5,120.0,414.55,41.61,6.9,1.24,36.06,340,2022-11-11,Autumn,0,Friday,103.39333333333332,414.55,1.24,158.2349376928707,Very Poor
12,11,2022,0,6,100.51,342.71,42.36,8.17,1.09,45.14,289,2022-11-12,Autumn,1,Saturday,89.99666666666667,342.71,1.09,128.72911895397507,Poor
13,11,2022,1,7,89.41,304.97,44.77,10.1,1.23,49.52,249,2022-11-13,Autumn,1,Sunday,83.33333333333333,304.97,1.23,113.04360975599936,Poor
14,11,2022,0,1,96.59,350.87,55.49,11.88,2.87,47.86,319,2022-11-14,Autumn,0,Monday,94.26,350.87,2.87,130.11440381448935,Very Poor
15,11,2022,0,2,69.63,244.25,50.08,9.16,1.07,36.35,200,2022-11-15,Autumn,0,Tuesday,68.42333333333333,244.25,1.07,89.81120590809738,Moderately Polluted
